"date","intersection","vehicule"
"2017-03-14 11:00:00","I3",18
"2017-03-14 11:00:00","I4",12.7628814953145
"2017-03-14 11:00:00","S1",11
"2017-03-14 11:00:00","S2",5
"2017-03-14 11:00:00","S3",8
"2017-03-14 11:00:00","S4",2.76288149531446
"2017-03-14 11:00:00","N",5
"2017-03-14 12:00:00","I1",86
"2017-03-14 12:00:00","I2",25
"2017-03-14 12:00:00","I3",19
"2017-03-14 12:00:00","I4",15.7088330410099
"2017-03-14 12:00:00","S1",9
"2017-03-14 12:00:00","S2",4
"2017-03-14 12:00:00","S3",8
"2017-03-14 12:00:00","S4",3.7088330410099
"2017-03-14 12:00:00","N",6
"2017-03-14 13:00:00","I1",86
"2017-03-14 13:00:00","I2",20
"2017-03-14 13:00:00","I3",25
"2017-03-14 13:00:00","I4",13.745814860692
"2017-03-14 13:00:00","S1",13
"2017-03-14 13:00:00","S2",5
"2017-03-14 13:00:00","S3",12
"2017-03-14 13:00:00","S4",1.74581486069204
"2017-03-14 13:00:00","N",5
"2017-03-14 14:00:00","I1",92
"2017-03-14 14:00:00","I2",27
"2017-03-14 14:00:00","I3",27
"2017-03-14 14:00:00","I4",14.7282851387897
"2017-03-14 14:00:00","S1",11
"2017-03-14 14:00:00","S2",6
"2017-03-14 14:00:00","S3",11
"2017-03-14 14:00:00","S4",1.72828513878968
"2017-03-14 14:00:00","N",6
"2017-03-14 15:00:00","I1",92
"2017-03-14 15:00:00","I2",29
"2017-03-14 15:00:00","I3",27
"2017-03-14 15:00:00","I4",18.6566194064174
"2017-03-14 15:00:00","S1",16
"2017-03-14 15:00:00","S2",9
"2017-03-14 15:00:00","S3",11
"2017-03-14 15:00:00","S4",1.65661940641736
"2017-03-14 15:00:00","N",8
"2017-03-14 16:00:00","I1",86
"2017-03-14 16:00:00","I2",26
"2017-03-14 16:00:00","I3",21
"2017-03-14 16:00:00","I4",10.8016579288572
"2017-03-14 16:00:00","S1",15
"2017-03-14 16:00:00","S2",8
"2017-03-14 16:00:00","S3",10
"2017-03-14 16:00:00","S4",1.80165792885724
"2017-03-14 16:00:00","N",5
"2017-03-14 17:00:00","I1",85
"2017-03-14 17:00:00","I2",26
"2017-03-14 17:00:00","I3",22
"2017-03-14 17:00:00","I4",11.7841244696431
"2017-03-14 17:00:00","S1",14
"2017-03-14 17:00:00","S2",7
"2017-03-14 17:00:00","S3",8
"2017-03-14 17:00:00","S4",1.78412446964308
"2017-03-14 17:00:00","N",3
"2017-03-14 18:00:00","I1",93
"2017-03-14 18:00:00","I2",32
"2017-03-14 18:00:00","I3",23
"2017-03-14 18:00:00","I4",19.6410349388067
"2017-03-14 18:00:00","S1",12
"2017-03-14 18:00:00","S2",13
"2017-03-14 18:00:00","S3",8
"2017-03-14 18:00:00","S4",1.64103493880673
"2017-03-14 18:00:00","N",8
"2017-03-14 19:00:00","I1",98
"2017-03-14 19:00:00","I2",31
"2017-03-14 19:00:00","I3",25
"2017-03-14 19:00:00","I4",18.6597674988067
"2017-03-14 19:00:00","S1",18
"2017-03-14 19:00:00","S2",11
"2017-03-14 19:00:00","S3",10
"2017-03-14 19:00:00","S4",6.65976749880669
"2017-03-14 19:00:00","N",8
"2017-03-14 20:00:00","I1",94
"2017-03-14 20:00:00","I2",31
"2017-03-14 20:00:00","I3",29
"2017-03-14 20:00:00","I4",12.7677447381517
"2017-03-14 20:00:00","S1",10
"2017-03-14 20:00:00","S2",9
"2017-03-14 20:00:00","S3",6
"2017-03-14 20:00:00","S4",2.76774473815167
"2017-03-14 20:00:00","N",5
"2017-03-14 21:00:00","I1",87
"2017-03-14 21:00:00","I2",30
"2017-03-14 21:00:00","I3",14
"2017-03-14 21:00:00","I4",16.6969801047751
"2017-03-14 21:00:00","S1",18
"2017-03-14 21:00:00","S2",2
"2017-03-14 21:00:00","S3",6
"2017-03-14 21:00:00","S4",5.69698010477511
"2017-03-14 21:00:00","N",8
"2017-03-14 22:00:00","I1",91
"2017-03-14 22:00:00","I2",30
"2017-03-14 22:00:00","I3",20
"2017-03-14 22:00:00","I4",16.6976770223499
"2017-03-14 22:00:00","S1",11
"2017-03-14 22:00:00","S2",9
"2017-03-14 22:00:00","S3",7
"2017-03-14 22:00:00","S4",2.69767702234986
"2017-03-14 22:00:00","N",6
"2017-03-14 23:00:00","I1",75
"2017-03-14 23:00:00","I2",31
"2017-03-14 23:00:00","I3",16
"2017-03-14 23:00:00","I4",12.7693435518839
"2017-03-14 23:00:00","S1",16
"2017-03-14 23:00:00","S2",8
"2017-03-14 23:00:00","S3",6
"2017-03-14 23:00:00","S4",1.76934355188395
"2017-03-14 23:00:00","N",5
"2017-03-15 00:00:00","I1",70
"2017-03-15 00:00:00","I2",24
"2017-03-15 00:00:00","I3",17
"2017-03-15 00:00:00","I4",6.87608602167898
"2017-03-15 00:00:00","S1",13
"2017-03-15 00:00:00","S2",8
"2017-03-15 00:00:00","S3",5
"2017-03-15 00:00:00","S4",0.87608602167898
"2017-03-15 00:00:00","N",2
"2017-03-15 01:00:00","I1",59
"2017-03-15 01:00:00","I2",24
"2017-03-15 01:00:00","I3",15
"2017-03-15 01:00:00","I4",12.7704033085641
"2017-03-15 01:00:00","S1",9
"2017-03-15 01:00:00","S2",4
"2017-03-15 01:00:00","S3",8
"2017-03-15 01:00:00","S4",2.77040330856405
"2017-03-15 01:00:00","N",4
"2017-03-15 02:00:00","I1",54
"2017-03-15 02:00:00","I2",20
"2017-03-15 02:00:00","I3",8
"2017-03-15 02:00:00","I4",13.7533106949531
"2017-03-15 02:00:00","S1",9
"2017-03-15 02:00:00","S2",2
"2017-03-15 02:00:00","S3",2
"2017-03-15 02:00:00","S4",7.75331069495306
"2017-03-15 02:00:00","N",5
"2017-03-15 03:00:00","I1",48
"2017-03-15 03:00:00","I2",19
"2017-03-15 03:00:00","I3",6
"2017-03-15 03:00:00","I4",9.82419861243556
"2017-03-15 03:00:00","S1",8
"2017-03-15 03:00:00","S2",2
"2017-03-15 03:00:00","S3",2
"2017-03-15 03:00:00","S4",5.82419861243556
"2017-03-15 03:00:00","N",4
"2017-03-15 04:00:00","I1",45
"2017-03-15 04:00:00","I2",18
"2017-03-15 04:00:00","I3",7
"2017-03-15 04:00:00","I4",5.89476176356527
"2017-03-15 04:00:00","S1",5
"2017-03-15 04:00:00","S2",6
"2017-03-15 04:00:00","S3",3
"2017-03-15 04:00:00","S4",0.894761763565267
"2017-03-15 04:00:00","N",2
"2017-03-15 05:00:00","I1",44
"2017-03-15 05:00:00","I2",17
"2017-03-15 05:00:00","I3",8
"2017-03-15 05:00:00","I4",9.82500633620121
"2017-03-15 05:00:00","S1",5
"2017-03-15 05:00:00","S2",6
"2017-03-15 05:00:00","S3",4
"2017-03-15 05:00:00","S4",2.82500633620121
"2017-03-15 05:00:00","N",3
"2017-03-15 06:00:00","I1",43
"2017-03-15 06:00:00","I2",16
"2017-03-15 06:00:00","I3",8
"2017-03-15 06:00:00","I4",8.8428679248164
"2017-03-15 06:00:00","S1",13
"2017-03-15 06:00:00","S2",5
"2017-03-15 06:00:00","S3",4
"2017-03-15 06:00:00","S4",2.8428679248164
"2017-03-15 06:00:00","N",4
"2017-03-15 07:00:00","I1",50
"2017-03-15 07:00:00","I2",23
"2017-03-15 07:00:00","I3",14
"2017-03-15 07:00:00","I4",18.6690396628346
"2017-03-15 07:00:00","S1",6
"2017-03-15 07:00:00","S2",4
"2017-03-15 07:00:00","S3",5
"2017-03-15 07:00:00","S4",7.66903966283457
"2017-03-15 07:00:00","N",7
"2017-03-15 08:00:00","I1",51
"2017-03-15 08:00:00","I2",19
"2017-03-15 08:00:00","I3",15
"2017-03-15 08:00:00","I4",9.82621096885632
"2017-03-15 08:00:00","S1",12
"2017-03-15 08:00:00","S2",6
"2017-03-15 08:00:00","S3",4
"2017-03-15 08:00:00","S4",1.82621096885632
"2017-03-15 08:00:00","N",3
"2017-03-15 09:00:00","I1",61
"2017-03-15 09:00:00","I2",19
"2017-03-15 09:00:00","I3",12
"2017-03-15 09:00:00","I4",9.82661066746361
"2017-03-15 09:00:00","S1",9
"2017-03-15 09:00:00","S2",6
"2017-03-15 09:00:00","S3",5
"2017-03-15 09:00:00","S4",1.82661066746361
"2017-03-15 09:00:00","N",4
"2017-03-15 10:00:00","I1",72
"2017-03-15 10:00:00","I2",19
"2017-03-15 10:00:00","I3",21
"2017-03-15 10:00:00","I4",5.89620566808077
"2017-03-15 10:00:00","S1",12
"2017-03-15 10:00:00","S2",4
"2017-03-15 10:00:00","S3",12
"2017-03-15 10:00:00","S4",0.896205668080766
"2017-03-15 10:00:00","N",2
"2017-03-15 11:00:00","I1",81
"2017-03-15 11:00:00","I2",22
"2017-03-15 11:00:00","I3",22
"2017-03-15 11:00:00","I4",10.8101480398819
"2017-03-15 11:00:00","S1",11
"2017-03-15 11:00:00","S2",7
"2017-03-15 11:00:00","S3",10
"2017-03-15 11:00:00","S4",1.81014803988192
"2017-03-15 11:00:00","N",3
"2017-03-15 12:00:00","I1",83
"2017-03-15 12:00:00","I2",23
"2017-03-15 12:00:00","I3",25
"2017-03-15 12:00:00","I4",16.7072672354037
"2017-03-15 12:00:00","S1",13
"2017-03-15 12:00:00","S2",6
"2017-03-15 12:00:00","S3",10
"2017-03-15 12:00:00","S4",3.70726723540371
"2017-03-15 12:00:00","N",6
"2017-03-15 13:00:00","I1",76
"2017-03-15 13:00:00","I2",25
"2017-03-15 13:00:00","I3",26
"2017-03-15 13:00:00","I4",15.7251204645034
"2017-03-15 13:00:00","S1",13
"2017-03-15 13:00:00","S2",8
"2017-03-15 13:00:00","S3",9
"2017-03-15 13:00:00","S4",1.72512046450337
"2017-03-15 13:00:00","N",7
"2017-03-15 14:00:00","I1",81
"2017-03-15 14:00:00","I2",26
"2017-03-15 14:00:00","I3",21
"2017-03-15 14:00:00","I4",14.7428931205014
"2017-03-15 14:00:00","S1",10
"2017-03-15 14:00:00","S2",5
"2017-03-15 14:00:00","S3",10
"2017-03-15 14:00:00","S4",1.74289312050136
"2017-03-15 14:00:00","N",7
"2017-03-15 15:00:00","I1",82
"2017-03-15 15:00:00","I2",31
"2017-03-15 15:00:00","I3",28
"2017-03-15 15:00:00","I4",23.5895751078566
"2017-03-15 15:00:00","S1",11
"2017-03-15 15:00:00","S2",9
"2017-03-15 15:00:00","S3",10
"2017-03-15 15:00:00","S4",2.58957510785659
"2017-03-15 15:00:00","N",7
"2017-03-15 16:00:00","I1",85
"2017-03-15 16:00:00","I2",28
"2017-03-15 16:00:00","I3",22
"2017-03-15 16:00:00","I4",12.7781978170895
"2017-03-15 16:00:00","S1",14
"2017-03-15 16:00:00","S2",6
"2017-03-15 16:00:00","S3",8
"2017-03-15 16:00:00","S4",1.77819781708945
"2017-03-15 16:00:00","N",5
"2017-03-15 17:00:00","I1",82
"2017-03-15 17:00:00","I2",26
"2017-03-15 17:00:00","I3",21
"2017-03-15 17:00:00","I4",6.88084273772002
"2017-03-15 17:00:00","S1",11
"2017-03-15 17:00:00","S2",10
"2017-03-15 17:00:00","S3",7
"2017-03-15 17:00:00","S4",1.88084273772002
"2017-03-15 17:00:00","N",2
"2017-03-15 18:00:00","I1",85
"2017-03-15 18:00:00","I2",31
"2017-03-15 18:00:00","I3",24
"2017-03-15 18:00:00","I4",10.8131835245348
"2017-03-15 18:00:00","S1",20
"2017-03-15 18:00:00","S2",6
"2017-03-15 18:00:00","S3",8
"2017-03-15 18:00:00","S4",1.81318352453475
"2017-03-15 18:00:00","N",4
"2017-03-15 19:00:00","I1",92
"2017-03-15 19:00:00","I2",32
"2017-03-15 19:00:00","I3",26
"2017-03-15 19:00:00","I4",11.7966689291479
"2017-03-15 19:00:00","S1",12
"2017-03-15 19:00:00","S2",10
"2017-03-15 19:00:00","S3",8
"2017-03-15 19:00:00","S4",1.79666892914794
"2017-03-15 19:00:00","N",5
"2017-03-15 20:00:00","I1",86
"2017-03-15 20:00:00","I2",34
"2017-03-15 20:00:00","I3",23
"2017-03-15 20:00:00","I4",6.88166300015764
"2017-03-15 20:00:00","S1",7
"2017-03-15 20:00:00","S2",9
"2017-03-15 20:00:00","S3",7
"2017-03-15 20:00:00","S4",0.881663000157644
"2017-03-15 20:00:00","N",3
"2017-03-15 21:00:00","I1",86
"2017-03-15 21:00:00","I2",30
"2017-03-15 21:00:00","I3",18
"2017-03-15 21:00:00","I4",8.84820235403649
"2017-03-15 21:00:00","S1",15
"2017-03-15 21:00:00","S2",12
"2017-03-15 21:00:00","S3",7
"2017-03-15 21:00:00","S4",1.84820235403649
"2017-03-15 21:00:00","N",3
"2017-03-15 22:00:00","I1",83
"2017-03-15 22:00:00","I2",34
"2017-03-15 22:00:00","I3",18
"2017-03-15 22:00:00","I4",16.7139305629507
"2017-03-15 22:00:00","S1",13
"2017-03-15 22:00:00","S2",9
"2017-03-15 22:00:00","S3",4
"2017-03-15 22:00:00","S4",2.71393056295071
"2017-03-15 22:00:00","N",5
"2017-03-15 23:00:00","I1",78
"2017-03-15 23:00:00","I2",30
"2017-03-15 23:00:00","I3",17
"2017-03-15 23:00:00","I4",13.7649552320397
"2017-03-15 23:00:00","S1",10
"2017-03-15 23:00:00","S2",4
"2017-03-15 23:00:00","S3",8
"2017-03-15 23:00:00","S4",2.76495523203972
"2017-03-15 23:00:00","N",5
"2017-03-16 00:00:00","I1",73
"2017-03-16 00:00:00","I2",30
"2017-03-16 00:00:00","I3",18
"2017-03-16 00:00:00","I4",11.7989964112665
"2017-03-16 00:00:00","S1",9
"2017-03-16 00:00:00","S2",9
"2017-03-16 00:00:00","S3",9
"2017-03-16 00:00:00","S4",2.79899641126647
"2017-03-16 00:00:00","N",4
"2017-03-16 01:00:00","I1",61
"2017-03-16 01:00:00","I2",24
"2017-03-16 01:00:00","I3",15
"2017-03-16 01:00:00","I4",12.7827469258937
"2017-03-16 01:00:00","S1",12
"2017-03-16 01:00:00","S2",3
"2017-03-16 01:00:00","S3",6
"2017-03-16 01:00:00","S4",1.7827469258937
"2017-03-16 01:00:00","N",6
"2017-03-16 02:00:00","I1",49
"2017-03-16 02:00:00","I2",23
"2017-03-16 02:00:00","I3",7
"2017-03-16 02:00:00","I4",5.89995996358023
"2017-03-16 02:00:00","S1",6
"2017-03-16 02:00:00","S2",5
"2017-03-16 02:00:00","S3",3
"2017-03-16 02:00:00","S4",1.89995996358023
"2017-03-16 02:00:00","N",2
"2017-03-16 03:00:00","I1",46
"2017-03-16 03:00:00","I2",18
"2017-03-16 03:00:00","I3",9
"2017-03-16 03:00:00","I4",5.90019004635914
"2017-03-16 03:00:00","S1",6
"2017-03-16 03:00:00","S2",6
"2017-03-16 03:00:00","S3",4
"2017-03-16 03:00:00","S4",0.900190046359143
"2017-03-16 03:00:00","N",2
"2017-03-16 04:00:00","I1",45
"2017-03-16 04:00:00","I2",16
"2017-03-16 04:00:00","I3",7
"2017-03-16 04:00:00","I4",13.7676457332611
"2017-03-16 04:00:00","S1",5
"2017-03-16 04:00:00","S2",4
"2017-03-16 04:00:00","S3",4
"2017-03-16 04:00:00","S4",7.76764573326115
"2017-03-16 04:00:00","N",6
"2017-03-16 05:00:00","I1",41
"2017-03-16 05:00:00","I2",14
"2017-03-16 05:00:00","I3",6
"2017-03-16 05:00:00","I4",12.7847386888586
"2017-03-16 05:00:00","S1",3
"2017-03-16 05:00:00","S2",5
"2017-03-16 05:00:00","S3",2
"2017-03-16 05:00:00","S4",7.78473868885857
"2017-03-16 05:00:00","N",5
"2017-03-16 06:00:00","I1",45
"2017-03-16 06:00:00","I2",18
"2017-03-16 06:00:00","I3",8
"2017-03-16 06:00:00","I4",6.88435664530518
"2017-03-16 06:00:00","S1",5
"2017-03-16 06:00:00","S2",5
"2017-03-16 06:00:00","S3",3
"2017-03-16 06:00:00","S4",0.884356645305176
"2017-03-16 06:00:00","N",2
"2017-03-16 07:00:00","I1",51
"2017-03-16 07:00:00","I2",15
"2017-03-16 07:00:00","I3",6
"2017-03-16 07:00:00","I4",15.7362802611768
"2017-03-16 07:00:00","S1",8
"2017-03-16 07:00:00","S2",4
"2017-03-16 07:00:00","S3",3
"2017-03-16 07:00:00","S4",10.7362802611768
"2017-03-16 07:00:00","N",6
"2017-03-16 08:00:00","I1",57
"2017-03-16 08:00:00","I2",20
"2017-03-16 08:00:00","I3",10
"2017-03-16 08:00:00","I4",16.7204422165501
"2017-03-16 08:00:00","S1",9
"2017-03-16 08:00:00","S2",2
"2017-03-16 08:00:00","S3",5
"2017-03-16 08:00:00","S4",8.7204422165501
"2017-03-16 08:00:00","N",5
"2017-03-16 09:00:00","I1",59
"2017-03-16 09:00:00","I2",17
"2017-03-16 09:00:00","I3",12
"2017-03-16 09:00:00","I4",7.86874596397647
"2017-03-16 09:00:00","S1",15
"2017-03-16 09:00:00","S2",5
"2017-03-16 09:00:00","S3",5
"2017-03-16 09:00:00","S4",1.86874596397647
"2017-03-16 09:00:00","N",3
"2017-03-16 10:00:00","I1",72
"2017-03-16 10:00:00","I2",21
"2017-03-16 10:00:00","I3",15
"2017-03-16 10:00:00","I4",9.83630979506403
"2017-03-16 10:00:00","S1",11
"2017-03-16 10:00:00","S2",6
"2017-03-16 10:00:00","S3",4
"2017-03-16 10:00:00","S4",1.83630979506403
"2017-03-16 10:00:00","N",4
"2017-03-16 11:00:00","I1",80
"2017-03-16 11:00:00","I2",22
"2017-03-16 11:00:00","I3",21
"2017-03-16 11:00:00","I4",5.90201176038621
"2017-03-16 11:00:00","S1",16
"2017-03-16 11:00:00","S2",2
"2017-03-16 11:00:00","S3",8
"2017-03-16 11:00:00","S4",1.90201176038621
"2017-03-16 11:00:00","N",2
"2017-03-16 12:00:00","I1",81
"2017-03-16 12:00:00","I2",24
"2017-03-16 12:00:00","I3",21
"2017-03-16 12:00:00","I4",12.7881804358172
"2017-03-16 12:00:00","S1",12
"2017-03-16 12:00:00","S2",3
"2017-03-16 12:00:00","S3",8
"2017-03-16 12:00:00","S4",1.78818043581716
"2017-03-16 12:00:00","N",4
"2017-03-16 13:00:00","I1",73
"2017-03-16 13:00:00","I2",25
"2017-03-16 13:00:00","I3",16
"2017-03-16 13:00:00","I4",15.7398985859854
"2017-03-16 13:00:00","S1",12
"2017-03-16 13:00:00","S2",7
"2017-03-16 13:00:00","S3",7
"2017-03-16 13:00:00","S4",1.73989858598545
"2017-03-16 13:00:00","N",6
"2017-03-16 14:00:00","I1",87
"2017-03-16 14:00:00","I2",24
"2017-03-16 14:00:00","I3",23
"2017-03-16 14:00:00","I4",8.85402944721299
"2017-03-16 14:00:00","S1",10
"2017-03-16 14:00:00","S2",5
"2017-03-16 14:00:00","S3",8
"2017-03-16 14:00:00","S4",1.85402944721299
"2017-03-16 14:00:00","N",4
"2017-03-16 15:00:00","I1",84
"2017-03-16 15:00:00","I2",31
"2017-03-16 15:00:00","I3",24
"2017-03-16 15:00:00","I4",11.80582022121
"2017-03-16 15:00:00","S1",10
"2017-03-16 15:00:00","S2",8
"2017-03-16 15:00:00","S3",9
"2017-03-16 15:00:00","S4",2.80582022120999
"2017-03-16 15:00:00","N",6
"2017-03-16 16:00:00","I1",73
"2017-03-16 16:00:00","I2",28
"2017-03-16 16:00:00","I3",25
"2017-03-16 16:00:00","I4",6.88698897637351
"2017-03-16 16:00:00","S1",13
"2017-03-16 16:00:00","S2",11
"2017-03-16 16:00:00","S3",9
"2017-03-16 16:00:00","S4",0.886988976373506
"2017-03-16 16:00:00","N",2
"2017-03-16 17:00:00","I1",79
"2017-03-16 17:00:00","I2",24
"2017-03-16 17:00:00","I3",25
"2017-03-16 17:00:00","I4",6.88724889121655
"2017-03-16 17:00:00","S1",13
"2017-03-16 17:00:00","S2",9
"2017-03-16 17:00:00","S3",7
"2017-03-16 17:00:00","S4",0.887248891216547
"2017-03-16 17:00:00","N",2
"2017-03-16 18:00:00","I1",79
"2017-03-16 18:00:00","I2",29
"2017-03-16 18:00:00","I3",28
"2017-03-16 18:00:00","I4",12.7910866725193
"2017-03-16 18:00:00","S1",9
"2017-03-16 18:00:00","S2",7
"2017-03-16 18:00:00","S3",12
"2017-03-16 18:00:00","S4",1.7910866725193
"2017-03-16 18:00:00","N",5
"2017-03-16 19:00:00","I1",89
"2017-03-16 19:00:00","I2",32
"2017-03-16 19:00:00","I3",29
"2017-03-16 19:00:00","I4",16.727433970277
"2017-03-16 19:00:00","S1",19
"2017-03-16 19:00:00","S2",4
"2017-03-16 19:00:00","S3",11
"2017-03-16 19:00:00","S4",1.72743397027697
"2017-03-16 19:00:00","N",7
"2017-03-16 20:00:00","I1",84
"2017-03-16 20:00:00","I2",35
"2017-03-16 20:00:00","I3",18
"2017-03-16 20:00:00","I4",9.84003579223154
"2017-03-16 20:00:00","S1",9
"2017-03-16 20:00:00","S2",3
"2017-03-16 20:00:00","S3",7
"2017-03-16 20:00:00","S4",1.84003579223154
"2017-03-16 20:00:00","N",3
"2017-03-16 21:00:00","I1",90
"2017-03-16 21:00:00","I2",33
"2017-03-16 21:00:00","I3",21
"2017-03-16 21:00:00","I4",5.90424221701856
"2017-03-16 21:00:00","S1",14
"2017-03-16 21:00:00","S2",6
"2017-03-16 21:00:00","S3",8
"2017-03-16 21:00:00","S4",1.90424221701856
"2017-03-16 21:00:00","N",2
"2017-03-16 22:00:00","I1",83
"2017-03-16 22:00:00","I2",30
"2017-03-16 22:00:00","I3",22
"2017-03-16 22:00:00","I4",8.85669367651929
"2017-03-16 22:00:00","S1",16
"2017-03-16 22:00:00","S2",8
"2017-03-16 22:00:00","S3",7
"2017-03-16 22:00:00","S4",1.85669367651929
"2017-03-16 22:00:00","N",4
"2017-03-16 23:00:00","I1",77
"2017-03-16 23:00:00","I2",29
"2017-03-16 23:00:00","I3",20
"2017-03-16 23:00:00","I4",12.7934780533938
"2017-03-16 23:00:00","S1",10
"2017-03-16 23:00:00","S2",3
"2017-03-16 23:00:00","S3",9
"2017-03-16 23:00:00","S4",1.79347805339383
"2017-03-16 23:00:00","N",4
"2017-03-17 00:00:00","I1",68
"2017-03-17 00:00:00","I2",25
"2017-03-17 00:00:00","I3",11
"2017-03-17 00:00:00","I4",5.9049014006133
"2017-03-17 00:00:00","S1",12
"2017-03-17 00:00:00","S2",8
"2017-03-17 00:00:00","S3",4
"2017-03-17 00:00:00","S4",1.9049014006133
"2017-03-17 00:00:00","N",2
"2017-03-17 01:00:00","I1",56
"2017-03-17 01:00:00","I2",28
"2017-03-17 01:00:00","I3",13
"2017-03-17 01:00:00","I4",12.7944269235177
"2017-03-17 01:00:00","S1",10
"2017-03-17 01:00:00","S2",7
"2017-03-17 01:00:00","S3",3
"2017-03-17 01:00:00","S4",1.79442692351774
"2017-03-17 01:00:00","N",5
"2017-03-17 02:00:00","I1",49
"2017-03-17 02:00:00","I2",25
"2017-03-17 02:00:00","I3",7
"2017-03-17 02:00:00","I4",4.92111527787424
"2017-03-17 02:00:00","S1",8
"2017-03-17 02:00:00","S2",8
"2017-03-17 02:00:00","S3",3
"2017-03-17 02:00:00","S4",0.921115277874244
"2017-03-17 02:00:00","N",2
"2017-03-17 03:00:00","I1",47
"2017-03-17 03:00:00","I2",18
"2017-03-17 03:00:00","I3",7
"2017-03-17 03:00:00","I4",4.92129670539796
"2017-03-17 03:00:00","S1",9
"2017-03-17 03:00:00","S2",2
"2017-03-17 03:00:00","S3",3
"2017-03-17 03:00:00","S4",0.921296705397964
"2017-03-17 03:00:00","N",1
"2017-03-17 04:00:00","I1",42
"2017-03-17 04:00:00","I2",16
"2017-03-17 04:00:00","I3",9
"2017-03-17 04:00:00","I4",10.8272509744416
"2017-03-17 04:00:00","S1",9
"2017-03-17 04:00:00","S2",2
"2017-03-17 04:00:00","S3",3
"2017-03-17 04:00:00","S4",3.82725097444156
"2017-03-17 04:00:00","N",4
"2017-03-17 05:00:00","I1",39
"2017-03-17 05:00:00","I2",15
"2017-03-17 05:00:00","I3",10
"2017-03-17 05:00:00","I4",8.85898495729042
"2017-03-17 05:00:00","S1",4
"2017-03-17 05:00:00","S2",3
"2017-03-17 05:00:00","S3",4
"2017-03-17 05:00:00","S4",1.85898495729042
"2017-03-17 05:00:00","N",2
"2017-03-17 06:00:00","I1",40
"2017-03-17 06:00:00","I2",13
"2017-03-17 06:00:00","I3",11
"2017-03-17 06:00:00","I4",5.90620618584844
"2017-03-17 06:00:00","S1",6
"2017-03-17 06:00:00","S2",4
"2017-03-17 06:00:00","S3",4
"2017-03-17 06:00:00","S4",0.906206185848442
"2017-03-17 06:00:00","N",2
"2017-03-17 07:00:00","I1",42
"2017-03-17 07:00:00","I2",16
"2017-03-17 07:00:00","I3",11
"2017-03-17 07:00:00","I4",10.8284401553114
"2017-03-17 07:00:00","S1",5
"2017-03-17 07:00:00","S2",5
"2017-03-17 07:00:00","S3",4
"2017-03-17 07:00:00","S4",1.82844015531136
"2017-03-17 07:00:00","N",4
"2017-03-17 08:00:00","I1",46
"2017-03-17 08:00:00","I2",18
"2017-03-17 08:00:00","I3",12
"2017-03-17 08:00:00","I4",9.84439520636104
"2017-03-17 08:00:00","S1",6
"2017-03-17 08:00:00","S2",5
"2017-03-17 08:00:00","S3",6
"2017-03-17 08:00:00","S4",1.84439520636104
"2017-03-17 08:00:00","N",4
"2017-03-17 09:00:00","I1",55
"2017-03-17 09:00:00","I2",18
"2017-03-17 09:00:00","I3",15
"2017-03-17 09:00:00","I4",14.7671296243701
"2017-03-17 09:00:00","S1",12
"2017-03-17 09:00:00","S2",5
"2017-03-17 09:00:00","S3",4
"2017-03-17 09:00:00","S4",1.76712962437012
"2017-03-17 09:00:00","N",5
"2017-03-17 10:00:00","I1",79
"2017-03-17 10:00:00","I2",22
"2017-03-17 10:00:00","I3",19
"2017-03-17 10:00:00","I4",11.8141321636596
"2017-03-17 10:00:00","S1",13
"2017-03-17 10:00:00","S2",2
"2017-03-17 10:00:00","S3",7
"2017-03-17 10:00:00","S4",1.81413216365959
"2017-03-17 10:00:00","N",4
"2017-03-17 11:00:00","I1",96
"2017-03-17 11:00:00","I2",27
"2017-03-17 11:00:00","I3",23
"2017-03-17 11:00:00","I4",14.7681995529942
"2017-03-17 11:00:00","S1",15
"2017-03-17 11:00:00","S2",4
"2017-03-17 11:00:00","S3",7
"2017-03-17 11:00:00","S4",3.76819955299421
"2017-03-17 11:00:00","N",6
"2017-03-17 12:00:00","I1",85
"2017-03-17 12:00:00","I2",20
"2017-03-17 12:00:00","I3",17
"2017-03-17 12:00:00","I4",11.8149861379698
"2017-03-17 12:00:00","S1",16
"2017-03-17 12:00:00","S2",2
"2017-03-17 12:00:00","S3",8
"2017-03-17 12:00:00","S4",2.81498613796982
"2017-03-17 12:00:00","N",4
"2017-03-17 13:00:00","I1",77
"2017-03-17 13:00:00","I2",20
"2017-03-17 13:00:00","I3",20
"2017-03-17 13:00:00","I4",14.7692645658051
"2017-03-17 13:00:00","S1",9
"2017-03-17 13:00:00","S2",6
"2017-03-17 13:00:00","S3",7
"2017-03-17 13:00:00","S4",3.76926456580514
"2017-03-17 13:00:00","N",6
"2017-03-17 14:00:00","I1",88
"2017-03-17 14:00:00","I2",28
"2017-03-17 14:00:00","I3",26
"2017-03-17 14:00:00","I4",10.8311831729514
"2017-03-17 14:00:00","S1",15
"2017-03-17 14:00:00","S2",9
"2017-03-17 14:00:00","S3",12
"2017-03-17 14:00:00","S4",1.83118317295138
"2017-03-17 14:00:00","N",4
"2017-03-17 15:00:00","I1",83
"2017-03-17 15:00:00","I2",27
"2017-03-17 15:00:00","I3",27
"2017-03-17 15:00:00","I4",19.6937662471849
"2017-03-17 15:00:00","S1",12
"2017-03-17 15:00:00","S2",4
"2017-03-17 15:00:00","S3",14
"2017-03-17 15:00:00","S4",3.69376624718494
"2017-03-17 15:00:00","N",7
